Mean quadratic charge as a function dwell time.
Temperature :      1.0 -  40000.0 eV
Density     : 1.00e+20 m-3
   200     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd50/acd50_w.dat
scd : /home/adas/adas/adf11/scd50/scd50_w.dat
plt : /home/adas/adas/adf11/plt50/plt50_w.dat
prb : /home/adas/adas/adf11/prb50/prb50_w.dat

Te[eV]
 2.144e+01 2.171e+01 2.199e+01 2.226e+01 2.254e+01 2.281e+01 2.309e+01 2.337e+01
 2.364e+01 2.392e+01 2.420e+01 2.447e+01 2.475e+01 2.504e+01 2.533e+01 2.563e+01
 2.594e+01 2.627e+01 2.662e+01 2.700e+01 2.741e+01 2.786e+01 2.835e+01 2.888e+01
 2.945e+01 3.004e+01 3.064e+01 3.125e+01 3.185e+01 3.245e+01 3.306e+01 3.370e+01
 3.442e+01 3.527e+01 3.629e+01 3.749e+01 3.879e+01 4.006e+01 4.116e+01 4.205e+01
 4.275e+01 4.330e+01 4.375e+01 4.413e+01 4.448e+01 4.480e+01 4.513e+01 4.546e+01
 4.580e+01 4.617e+01 4.657e+01 4.701e+01 4.747e+01 4.796e+01 4.847e+01 4.899e+01
 4.952e+01 5.005e+01 5.057e+01 5.109e+01 5.159e+01 5.209e+01 5.257e+01 5.303e+01
 5.348e+01 5.390e+01 5.431e+01 5.469e+01 5.505e+01 5.538e+01 5.570e+01 5.599e+01
 5.626e+01 5.651e+01 5.675e+01 5.697e+01 5.717e+01 5.736e+01 5.754e+01 5.770e+01
 5.784e+01 5.798e+01 5.809e+01 5.820e+01 5.830e+01 5.839e+01 5.847e+01 5.855e+01
sqrt(<Z^2>) for tau[ms]=  100.0
 9.889e-01 9.999e-01 1.015e+00 1.040e+00 1.082e+00 1.149e+00 1.246e+00 1.367e+00
 1.498e+00 1.619e+00 1.721e+00 1.801e+00 1.863e+00 1.915e+00 1.963e+00 2.012e+00
 2.067e+00 2.133e+00 2.209e+00 2.298e+00 2.394e+00 2.493e+00 2.592e+00 2.686e+00
 2.778e+00 2.868e+00 2.960e+00 3.060e+00 3.168e+00 3.284e+00 3.405e+00 3.526e+00
 3.642e+00 3.752e+00 3.857e+00 3.957e+00 4.056e+00 4.155e+00 4.256e+00 4.360e+00
 4.467e+00 4.577e+00 4.691e+00 4.807e+00 4.924e+00 5.042e+00 5.158e+00 5.268e+00
 5.372e+00 5.466e+00 5.552e+00 5.629e+00 5.698e+00 5.763e+00 5.824e+00 5.885e+00
 5.948e+00 6.017e+00 6.094e+00 6.180e+00 6.278e+00 6.390e+00 6.518e+00 6.661e+00
 6.823e+00 7.004e+00 7.204e+00 7.424e+00 7.664e+00 7.921e+00 8.196e+00 8.485e+00
 8.786e+00 9.098e+00 9.421e+00 9.755e+00 1.010e+01 1.046e+01 1.083e+01 1.120e+01
 1.157e+01 1.193e+01 1.227e+01 1.260e+01 1.291e+01 1.321e+01 1.350e+01 1.378e+01
 1.406e+01 1.434e+01 1.463e+01 1.492e+01 1.522e+01 1.554e+01 1.587e+01 1.621e+01
 1.656e+01 1.692e+01 1.728e+01 1.763e+01 1.798e+01 1.831e+01 1.864e+01 1.895e+01
 1.925e+01 1.954e+01 1.982e+01 2.010e+01 2.038e+01 2.065e+01 2.092e+01 2.120e+01
 2.147e+01 2.174e+01 2.202e+01 2.229e+01 2.257e+01 2.284e+01 2.312e+01 2.340e+01
 2.368e+01 2.395e+01 2.423e+01 2.451e+01 2.479e+01 2.508e+01 2.537e+01 2.567e+01
 2.599e+01 2.632e+01 2.667e+01 2.706e+01 2.747e+01 2.793e+01 2.843e+01 2.897e+01
 2.954e+01 3.014e+01 3.076e+01 3.138e+01 3.199e+01 3.261e+01 3.323e+01 3.390e+01
 3.465e+01 3.557e+01 3.671e+01 3.808e+01 3.957e+01 4.099e+01 4.217e+01 4.308e+01
 4.375e+01 4.426e+01 4.467e+01 4.502e+01 4.534e+01 4.566e+01 4.598e+01 4.631e+01
 4.668e+01 4.709e+01 4.753e+01 4.803e+01 4.856e+01 4.915e+01 4.976e+01 5.040e+01
 5.106e+01 5.172e+01 5.239e+01 5.306e+01 5.373e+01 5.440e+01 5.506e+01 5.571e+01
 5.635e+01 5.696e+01 5.756e+01 5.812e+01 5.866e+01 5.916e+01 5.964e+01 6.009e+01
 6.053e+01 6.094e+01 6.134e+01 6.172e+01 6.210e+01 6.246e+01 6.282e+01 6.316e+01
 6.349e+01 6.381e+01 6.411e+01 6.440e+01 6.469e+01 6.497e+01 6.526e+01 6.555e+01
sqrt(<Z^2>) for tau[ms]= 1000.0
 9.897e-01 1.001e+00 1.016e+00 1.041e+00 1.084e+00 1.152e+00 1.250e+00 1.372e+00
 1.503e+00 1.624e+00 1.724e+00 1.803e+00 1.865e+00 1.917e+00 1.964e+00 2.013e+00
 2.069e+00 2.134e+00 2.211e+00 2.299e+00 2.395e+00 2.495e+00 2.593e+00 2.687e+00
 2.779e+00 2.869e+00 2.961e+00 3.061e+00 3.169e+00 3.285e+00 3.406e+00 3.526e+00
 3.643e+00 3.753e+00 3.857e+00 3.957e+00 4.056e+00 4.155e+00 4.256e+00 4.360e+00
 4.468e+00 4.578e+00 4.691e+00 4.807e+00 4.925e+00 5.043e+00 5.158e+00 5.269e+00
 5.372e+00 5.467e+00 5.552e+00 5.629e+00 5.699e+00 5.763e+00 5.824e+00 5.885e+00
 5.949e+00 6.017e+00 6.094e+00 6.180e+00 6.278e+00 6.390e+00 6.518e+00 6.662e+00
 6.823e+00 7.004e+00 7.204e+00 7.425e+00 7.664e+00 7.922e+00 8.196e+00 8.485e+00
 8.787e+00 9.099e+00 9.422e+00 9.756e+00 1.010e+01 1.046e+01 1.083e+01 1.120e+01
 1.157e+01 1.193e+01 1.227e+01 1.260e+01 1.291e+01 1.321e+01 1.350e+01 1.378e+01
 1.406e+01 1.434e+01 1.463e+01 1.492e+01 1.522e+01 1.554e+01 1.587e+01 1.621e+01
 1.656e+01 1.692e+01 1.728e+01 1.763e+01 1.798e+01 1.832e+01 1.864e+01 1.895e+01
 1.925e+01 1.954e+01 1.983e+01 2.011e+01 2.038e+01 2.065e+01 2.093e+01 2.120e+01
 2.147e+01 2.174e+01 2.202e+01 2.229e+01 2.257e+01 2.285e+01 2.313e+01 2.340e+01
 2.368e+01 2.396e+01 2.424e+01 2.451e+01 2.480e+01 2.508e+01 2.537e+01 2.568e+01
 2.599e+01 2.632e+01 2.668e+01 2.706e+01 2.748e+01 2.794e+01 2.844e+01 2.897e+01
 2.955e+01 3.015e+01 3.077e+01 3.139e+01 3.201e+01 3.262e+01 3.325e+01 3.392e+01
 3.468e+01 3.560e+01 3.675e+01 3.814e+01 3.966e+01 4.109e+01 4.228e+01 4.319e+01
 4.386e+01 4.437e+01 4.477e+01 4.512e+01 4.544e+01 4.575e+01 4.607e+01 4.641e+01
 4.677e+01 4.718e+01 4.763e+01 4.813e+01 4.868e+01 4.927e+01 4.990e+01 5.056e+01
 5.123e+01 5.191e+01 5.260e+01 5.329e+01 5.398e+01 5.467e+01 5.536e+01 5.604e+01
 5.670e+01 5.735e+01 5.797e+01 5.856e+01 5.912e+01 5.966e+01 6.016e+01 6.064e+01
 6.110e+01 6.154e+01 6.197e+01 6.239e+01 6.280e+01 6.320e+01 6.359e+01 6.397e+01
 6.435e+01 6.471e+01 6.506e+01 6.540e+01 6.573e+01 6.606e+01 6.641e+01 6.676e+01
sqrt(<Z^2>) in equilibrium - infinite confinement
 9.898e-01 1.001e+00 1.016e+00 1.041e+00 1.084e+00 1.152e+00 1.251e+00 1.373e+00
 1.503e+00 1.624e+00 1.725e+00 1.804e+00 1.866e+00 1.917e+00 1.964e+00 2.013e+00
 2.069e+00 2.134e+00 2.211e+00 2.299e+00 2.395e+00 2.495e+00 2.593e+00 2.688e+00
 2.779e+00 2.869e+00 2.961e+00 3.061e+00 3.169e+00 3.285e+00 3.406e+00 3.526e+00
 3.643e+00 3.753e+00 3.857e+00 3.957e+00 4.056e+00 4.155e+00 4.256e+00 4.360e+00
 4.468e+00 4.578e+00 4.691e+00 4.807e+00 4.925e+00 5.043e+00 5.158e+00 5.269e+00
 5.372e+00 5.467e+00 5.552e+00 5.629e+00 5.699e+00 5.763e+00 5.824e+00 5.885e+00
 5.949e+00 6.017e+00 6.094e+00 6.180e+00 6.278e+00 6.390e+00 6.518e+00 6.662e+00
 6.824e+00 7.004e+00 7.205e+00 7.425e+00 7.664e+00 7.922e+00 8.197e+00 8.486e+00
 8.787e+00 9.099e+00 9.422e+00 9.756e+00 1.010e+01 1.046e+01 1.083e+01 1.120e+01
 1.157e+01 1.193e+01 1.227e+01 1.260e+01 1.291e+01 1.321e+01 1.350e+01 1.378e+01
 1.406e+01 1.434e+01 1.463e+01 1.492e+01 1.522e+01 1.554e+01 1.587e+01 1.621e+01
 1.656e+01 1.692e+01 1.728e+01 1.763e+01 1.798e+01 1.832e+01 1.864e+01 1.895e+01
 1.925e+01 1.954e+01 1.983e+01 2.011e+01 2.038e+01 2.065e+01 2.093e+01 2.120e+01
 2.147e+01 2.174e+01 2.202e+01 2.229e+01 2.257e+01 2.285e+01 2.313e+01 2.340e+01
 2.368e+01 2.396e+01 2.424e+01 2.452e+01 2.480e+01 2.508e+01 2.538e+01 2.568e+01
 2.599e+01 2.632e+01 2.668e+01 2.706e+01 2.748e+01 2.794e+01 2.844e+01 2.898e+01
 2.955e+01 3.015e+01 3.077e+01 3.139e+01 3.201e+01 3.262e+01 3.325e+01 3.392e+01
 3.468e+01 3.560e+01 3.676e+01 3.815e+01 3.967e+01 4.110e+01 4.230e+01 4.320e+01
 4.387e+01 4.438e+01 4.478e+01 4.513e+01 4.545e+01 4.576e+01 4.608e+01 4.642e+01
 4.678e+01 4.719e+01 4.765e+01 4.815e+01 4.870e+01 4.929e+01 4.992e+01 5.057e+01
 5.125e+01 5.194e+01 5.263e+01 5.332e+01 5.401e+01 5.470e+01 5.539e+01 5.607e+01
 5.674e+01 5.739e+01 5.802e+01 5.861e+01 5.918e+01 5.971e+01 6.022e+01 6.071e+01
 6.117e+01 6.162e+01 6.205e+01 6.247e+01 6.287e+01 6.327e+01 6.367e+01 6.406e+01
 6.444e+01 6.482e+01 6.519e+01 6.556e+01 6.591e+01 6.626e+01 6.659e+01 6.691e+01
C-------------------------------------------------------------------------------
C
C  The fractional abundance and radiated power were generated from the
C  ADAS installation at UKAEA with the named adf11 files. The adf11 data
C  files may be updated in a later release of ADAS and publicly
C  available versions may be found at https://open.adas.ac.uk/.
C
C  The equilibrium balance data was produced with run_adas405.py and
C  the balance with a confinement time with adas4xx_ionbal_tau.py
C  which are functions from the ADAS library. Details on these codes
C  may be found at: https://www.adas.ac.uk/python_lib/index.html
C
C  Copyright (C) 2023 UK Atomic Energy Authority
C
C  This file was generated for use in the UKAEA systems code PROCESS
C  using a script written by Martin O'Mullane.
C  If acquired without provenance a user is strongly advised
C  to check its validity by re-generating using the adf11 files from
C  the OPEN-ADAS site.
C
C  Produced by : Timothy Nunn
C  Date        : 24-05-23
C
C-------------------------------------------------------------------------------
