Mean quadratic charge as a function dwell time.
Temperature :      0.2 - 500000.0 eV
Density     : 1.00e+20 m-3
   600     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd12/acd12_h.dat
scd : /home/adas/adas/adf11/scd12/scd12_h.dat
plt : /home/adas/adas/adf11/plt12/plt12_h.dat
prb : /home/adas/adas/adf11/prb12/prb12_h.dat

Te[eV]
 2.500e-01 2.561e-01 2.624e-01 2.688e-01 2.754e-01 2.822e-01 2.891e-01 2.962e-01
 3.035e-01 3.109e-01 3.185e-01 3.263e-01 3.343e-01 3.425e-01 3.509e-01 3.595e-01
 3.683e-01 3.774e-01 3.866e-01 3.961e-01 4.058e-01 4.158e-01 4.260e-01 4.364e-01
 4.471e-01 4.581e-01 4.693e-01 4.808e-01 4.926e-01 5.047e-01 5.170e-01 5.297e-01
 5.427e-01 5.560e-01 5.696e-01 5.836e-01 5.979e-01 6.126e-01 6.276e-01 6.430e-01
 6.587e-01 6.749e-01 6.914e-01 7.084e-01 7.257e-01 7.435e-01 7.618e-01 7.804e-01
 7.996e-01 8.192e-01 8.393e-01 8.598e-01 8.809e-01 9.025e-01 9.247e-01 9.473e-01
 4.464e-03 5.774e-03 7.422e-03 9.480e-03 1.203e-02 1.518e-02 1.904e-02 2.374e-02
 2.944e-02 3.630e-02 4.452e-02 5.430e-02 6.590e-02 7.955e-02 9.555e-02 1.142e-01
 1.357e-01 1.605e-01 1.888e-01 2.208e-01 2.566e-01 2.963e-01 3.397e-01 3.864e-01
 4.357e-01 4.870e-01 5.390e-01 5.907e-01 6.408e-01 6.882e-01 7.322e-01 7.719e-01
 8.073e-01 8.381e-01 8.646e-01 8.871e-01 9.061e-01 9.219e-01 9.351e-01 9.460e-01
 9.550e-01 9.624e-01 9.685e-01 9.735e-01 9.777e-01 9.812e-01 9.840e-01 9.864e-01
 9.884e-01 9.901e-01 9.915e-01 9.927e-01 9.936e-01 9.945e-01 9.952e-01 9.958e-01
 9.963e-01 9.968e-01 9.972e-01 9.975e-01 9.978e-01 9.980e-01 9.982e-01 9.984e-01
 9.986e-01 9.987e-01 9.989e-01 9.990e-01 9.991e-01 9.992e-01 9.992e-01 9.993e-01
 9.994e-01 9.994e-01 9.995e-01 9.995e-01 9.996e-01 9.996e-01 9.996e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
sqrt(<Z^2>) for tau[ms]=  100.0
 1.088e-10 2.165e-10 4.264e-10 8.297e-10 1.594e-09 3.019e-09 5.631e-09 1.034e-08
 1.865e-08 3.307e-08 5.765e-08 9.885e-08 1.668e-07 2.772e-07 4.540e-07 7.329e-07
 1.167e-06 1.834e-06 2.846e-06 4.364e-06 6.615e-06 9.917e-06 1.471e-05 2.162e-05
 3.146e-05 4.539e-05 6.496e-05 9.224e-05 1.301e-04 1.822e-04 2.536e-04 3.508e-04
 4.823e-04 6.589e-04 8.947e-04 1.207e-03 1.619e-03 2.158e-03 2.859e-03 3.764e-03
 4.925e-03 6.405e-03 8.279e-03 1.064e-02 1.358e-02 1.724e-02 2.176e-02 2.730e-02
 3.407e-02 4.230e-02 5.223e-02 6.415e-02 7.839e-02 9.530e-02 1.153e-01 1.387e-01
 1.659e-01 1.974e-01 2.333e-01 2.740e-01 3.194e-01 3.691e-01 4.227e-01 4.790e-01
 5.368e-01 5.945e-01 6.504e-01 7.030e-01 7.510e-01 7.937e-01 8.307e-01 8.621e-01
 8.883e-01 9.099e-01 9.275e-01 9.416e-01 9.530e-01 9.621e-01 9.694e-01 9.752e-01
 9.799e-01 9.836e-01 9.866e-01 9.890e-01 9.909e-01 9.925e-01 9.938e-01 9.948e-01
 9.957e-01 9.964e-01 9.969e-01 9.974e-01 9.978e-01 9.981e-01 9.984e-01 9.986e-01
 9.988e-01 9.990e-01 9.991e-01 9.992e-01 9.993e-01 9.994e-01 9.995e-01 9.996e-01
 9.996e-01 9.997e-01 9.997e-01 9.997e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
sqrt(<Z^2>) for tau[ms]= 1000.0
 1.088e-10 2.166e-10 4.266e-10 8.303e-10 1.595e-09 3.021e-09 5.636e-09 1.035e-08
 1.867e-08 3.311e-08 5.772e-08 9.898e-08 1.671e-07 2.777e-07 4.548e-07 7.343e-07
 1.169e-06 1.838e-06 2.853e-06 4.376e-06 6.634e-06 9.948e-06 1.476e-05 2.169e-05
 3.158e-05 4.558e-05 6.525e-05 9.268e-05 1.307e-04 1.832e-04 2.551e-04 3.530e-04
 4.855e-04 6.636e-04 9.015e-04 1.217e-03 1.633e-03 2.178e-03 2.887e-03 3.803e-03
 4.980e-03 6.481e-03 8.382e-03 1.078e-02 1.377e-02 1.749e-02 2.210e-02 2.775e-02
 3.467e-02 4.307e-02 5.324e-02 6.546e-02 8.007e-02 9.744e-02 1.180e-01 1.421e-01
 1.702e-01 2.026e-01 2.397e-01 2.817e-01 3.285e-01 3.797e-01 4.347e-01 4.924e-01
 5.513e-01 6.096e-01 6.658e-01 7.181e-01 7.655e-01 8.071e-01 8.429e-01 8.730e-01
 8.979e-01 9.181e-01 9.345e-01 9.476e-01 9.581e-01 9.664e-01 9.731e-01 9.783e-01
 9.825e-01 9.858e-01 9.885e-01 9.906e-01 9.923e-01 9.937e-01 9.948e-01 9.957e-01
 9.964e-01 9.970e-01 9.975e-01 9.979e-01 9.982e-01 9.985e-01 9.987e-01 9.989e-01
 9.991e-01 9.992e-01 9.993e-01 9.994e-01 9.995e-01 9.996e-01 9.996e-01 9.997e-01
 9.997e-01 9.997e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00
sqrt(<Z^2>) in equilibrium - infinite confinement
 1.088e-10 2.166e-10 4.267e-10 8.303e-10 1.595e-09 3.021e-09 5.637e-09 1.035e-08
 1.867e-08 3.311e-08 5.773e-08 9.900e-08 1.671e-07 2.777e-07 4.549e-07 7.345e-07
 1.170e-06 1.839e-06 2.854e-06 4.377e-06 6.636e-06 9.951e-06 1.477e-05 2.170e-05
 3.160e-05 4.560e-05 6.528e-05 9.273e-05 1.308e-04 1.833e-04 2.552e-04 3.532e-04
 4.859e-04 6.642e-04 9.023e-04 1.218e-03 1.635e-03 2.180e-03 2.890e-03 3.808e-03
 4.986e-03 6.489e-03 8.394e-03 1.079e-02 1.379e-02 1.752e-02 2.213e-02 2.780e-02
 3.474e-02 4.316e-02 5.335e-02 6.561e-02 8.026e-02 9.769e-02 1.183e-01 1.425e-01
 1.706e-01 2.032e-01 2.405e-01 2.826e-01 3.296e-01 3.810e-01 4.361e-01 4.940e-01
 5.529e-01 6.114e-01 6.675e-01 7.198e-01 7.671e-01 8.087e-01 8.443e-01 8.742e-01
 8.989e-01 9.191e-01 9.353e-01 9.483e-01 9.587e-01 9.669e-01 9.735e-01 9.786e-01
 9.828e-01 9.861e-01 9.887e-01 9.908e-01 9.924e-01 9.938e-01 9.949e-01 9.958e-01
 9.965e-01 9.971e-01 9.975e-01 9.979e-01 9.983e-01 9.985e-01 9.988e-01 9.989e-01
 9.991e-01 9.992e-01 9.993e-01 9.994e-01 9.995e-01 9.996e-01 9.996e-01 9.997e-01
