# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.2.1" 
Date_of_run______________________________________________________________ (date)_________________________ "07/11/2025 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:33" 
User_____________________________________________________________________ (username)_____________________      "clair" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________ "v3.2.2-1-gb0a012874" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________ "3950-update-obsolete-variable-names-left-in-codebase" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/clair/development/PROCESS/examples/data/large_tokamak_4_IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Total_plasma_pressure_at_point_8_________________________________________ (pres_plasma_thermal_total_profile8)_ 7.51266557760314783e+05 
Total_plasma_pressure_at_point_9_________________________________________ (pres_plasma_thermal_total_profile9)_ 7.51177464162400924e+05 
Total_plasma_pressure_at_point_10________________________________________ (pres_plasma_thermal_total_profile10)_ 7.51077896495177178e+05 
Total_plasma_pressure_at_point_11________________________________________ (pres_plasma_thermal_total_profile11)_ 7.50967857268603635e+05 
Total_plasma_pressure_at_point_12________________________________________ (pres_plasma_thermal_total_profile12)_ 7.50847349256747635e+05 
Total_plasma_pressure_at_point_13________________________________________ (pres_plasma_thermal_total_profile13)_ 7.50716375497754430e+05 
Total_plasma_pressure_at_point_14________________________________________ (pres_plasma_thermal_total_profile14)_ 7.50574939293813659e+05 
Total_plasma_pressure_at_point_15________________________________________ (pres_plasma_thermal_total_profile15)_ 7.50423044211124768e+05 
Total_plasma_pressure_at_point_16________________________________________ (pres_plasma_thermal_total_profile16)_ 7.50260694079859415e+05 
Total_plasma_pressure_at_point_17________________________________________ (pres_plasma_thermal_total_profile17)_ 7.50087892994118738e+05 
Total_plasma_pressure_at_point_18________________________________________ (pres_plasma_thermal_total_profile18)_ 7.49904645311890868e+05 
Total_plasma_pressure_at_point_19________________________________________ (pres_plasma_thermal_total_profile19)_ 7.49710955655003432e+05 
Total_plasma_pressure_at_point_20________________________________________ (pres_plasma_thermal_total_profile20)_ 7.49506828909075120e+05 
Total_plasma_pressure_at_point_21________________________________________ (pres_plasma_thermal_total_profile21)_ 7.49292270223462256e+05 
Total_plasma_pressure_at_point_22________________________________________ (pres_plasma_thermal_total_profile22)_ 7.49067285011203261e+05 
Total_plasma_pressure_at_point_23________________________________________ (pres_plasma_thermal_total_profile23)_ 7.48831878948962316e+05 
Total_plasma_pressure_at_point_24________________________________________ (pres_plasma_thermal_total_profile24)_ 7.48586057976967073e+05 
Total_plasma_pressure_at_point_25________________________________________ (pres_plasma_thermal_total_profile25)_ 7.48329828298945446e+05 
Total_plasma_pressure_at_point_26________________________________________ (pres_plasma_thermal_total_profile26)_ 7.48063196382058901e+05 
Total_plasma_pressure_at_point_27________________________________________ (pres_plasma_thermal_total_profile27)_ 7.47786168956833892e+05 
Total_plasma_pressure_at_point_28________________________________________ (pres_plasma_thermal_total_profile28)_ 7.47498753017088049e+05 
Total_plasma_pressure_at_point_29________________________________________ (pres_plasma_thermal_total_profile29)_ 7.47200955819857307e+05 
Total_plasma_pressure_at_point_30________________________________________ (pres_plasma_thermal_total_profile30)_ 7.46892784885315923e+05 
Total_plasma_pressure_at_point_31________________________________________ (pres_plasma_thermal_total_profile31)_ 7.46574247996697668e+05 
Total_plasma_pressure_at_point_32________________________________________ (pres_plasma_thermal_total_profile32)_ 7.46245353200210724e+05 
Total_plasma_pressure_at_point_33________________________________________ (pres_plasma_thermal_total_profile33)_ 7.45906108804952353e+05 
Total_plasma_pressure_at_point_34________________________________________ (pres_plasma_thermal_total_profile34)_ 7.45556523382819723e+05 
Total_plasma_pressure_at_point_35________________________________________ (pres_plasma_thermal_total_profile35)_ 7.45196605768417241e+05 
Total_plasma_pressure_at_point_36________________________________________ (pres_plasma_thermal_total_profile36)_ 7.44826365058962023e+05 
Total_plasma_pressure_at_point_37________________________________________ (pres_plasma_thermal_total_profile37)_ 7.44445810614186688e+05 
Total_plasma_pressure_at_point_38________________________________________ (pres_plasma_thermal_total_profile38)_ 7.44054952056237729e+05 
Total_plasma_pressure_at_point_39________________________________________ (pres_plasma_thermal_total_profile39)_ 7.43653799269573763e+05 
Total_plasma_pressure_at_point_40________________________________________ (pres_plasma_thermal_total_profile40)_ 7.43242362400857382e+05 
Total_plasma_pressure_at_point_41________________________________________ (pres_plasma_thermal_total_profile41)_ 7.42820651858847821e+05 
Total_plasma_pressure_at_point_42________________________________________ (pres_plasma_thermal_total_profile42)_ 7.42388678314288496e+05 
Total_plasma_pressure_at_point_43________________________________________ (pres_plasma_thermal_total_profile43)_ 7.41946452699791873e+05 
Total_plasma_pressure_at_point_44________________________________________ (pres_plasma_thermal_total_profile44)_ 7.41493986209722469e+05 
Total_plasma_pressure_at_point_45________________________________________ (pres_plasma_thermal_total_profile45)_ 7.41031290300076478e+05 
Total_plasma_pressure_at_point_46________________________________________ (pres_plasma_thermal_total_profile46)_ 7.40558376688358025e+05 
Total_plasma_pressure_at_point_47________________________________________ (pres_plasma_thermal_total_profile47)_ 7.40075257353454363e+05 
Total_plasma_pressure_at_point_48________________________________________ (pres_plasma_thermal_total_profile48)_ 7.39581944535504910e+05 
Total_plasma_pressure_at_point_49________________________________________ (pres_plasma_thermal_total_profile49)_ 7.39078450735772029e+05 
Total_plasma_pressure_at_point_50________________________________________ (pres_plasma_thermal_total_profile50)_ 7.38564788716504350e+05 
Total_plasma_pressure_at_point_51________________________________________ (pres_plasma_thermal_total_profile51)_ 7.38040971500800457e+05 
Total_plasma_pressure_at_point_52________________________________________ (pres_plasma_thermal_total_profile52)_ 7.37507012372469064e+05 
Total_plasma_pressure_at_point_53________________________________________ (pres_plasma_thermal_total_profile53)_ 7.36962924875883851e+05 
Total_plasma_pressure_at_point_54________________________________________ (pres_plasma_thermal_total_profile54)_ 7.36408722815840272e+05 
Total_plasma_pressure_at_point_55________________________________________ (pres_plasma_thermal_total_profile55)_ 7.35844420257405378e+05 
Total_plasma_pressure_at_point_56________________________________________ (pres_plasma_thermal_total_profile56)_ 7.35270031525766011e+05 
Total_plasma_pressure_at_point_57________________________________________ (pres_plasma_thermal_total_profile57)_ 7.34685571206075139e+05 
Total_plasma_pressure_at_point_58________________________________________ (pres_plasma_thermal_total_profile58)_ 7.34091054143293761e+05 
Total_plasma_pressure_at_point_59________________________________________ (pres_plasma_thermal_total_profile59)_ 7.33486495442031417e+05 
Total_plasma_pressure_at_point_60________________________________________ (pres_plasma_thermal_total_profile60)_ 7.32871910466383444e+05 
Total_plasma_pressure_at_point_61________________________________________ (pres_plasma_thermal_total_profile61)_ 7.32247314839764382e+05 
Total_plasma_pressure_at_point_62________________________________________ (pres_plasma_thermal_total_profile62)_ 7.31612724444739521e+05 
Total_plasma_pressure_at_point_63________________________________________ (pres_plasma_thermal_total_profile63)_ 7.30968155422854470e+05 
Total_plasma_pressure_at_point_64________________________________________ (pres_plasma_thermal_total_profile64)_ 7.30313624174459372e+05 
Total_plasma_pressure_at_point_65________________________________________ (pres_plasma_thermal_total_profile65)_ 7.29649147358532296e+05 
Total_plasma_pressure_at_point_66________________________________________ (pres_plasma_thermal_total_profile66)_ 7.28974741892500198e+05 
Total_plasma_pressure_at_point_67________________________________________ (pres_plasma_thermal_total_profile67)_ 7.28290424952054513e+05 
Total_plasma_pressure_at_point_68________________________________________ (pres_plasma_thermal_total_profile68)_ 7.27596213970965939e+05 
Total_plasma_pressure_at_point_69________________________________________ (pres_plasma_thermal_total_profile69)_ 7.26892126640897011e+05 
Total_plasma_pressure_at_point_70________________________________________ (pres_plasma_thermal_total_profile70)_ 7.26178180911209318e+05 
Total_plasma_pressure_at_point_71________________________________________ (pres_plasma_thermal_total_profile71)_ 7.25454394988770247e+05 
Total_plasma_pressure_at_point_72________________________________________ (pres_plasma_thermal_total_profile72)_ 7.24720787337754969e+05 
Total_plasma_pressure_at_point_73________________________________________ (pres_plasma_thermal_total_profile73)_ 7.23977376679448062e+05 
Total_plasma_pressure_at_point_74________________________________________ (pres_plasma_thermal_total_profile74)_ 7.23224181992038735e+05 
Total_plasma_pressure_at_point_75________________________________________ (pres_plasma_thermal_total_profile75)_ 7.22461222510416876e+05 
Total_plasma_pressure_at_point_76________________________________________ (pres_plasma_thermal_total_profile76)_ 7.21688517725964426e+05 
Total_plasma_pressure_at_point_77________________________________________ (pres_plasma_thermal_total_profile77)_ 7.20906087386343745e+05 
Total_plasma_pressure_at_point_78________________________________________ (pres_plasma_thermal_total_profile78)_ 7.20113951495282818e+05 
Total_plasma_pressure_at_point_79________________________________________ (pres_plasma_thermal_total_profile79)_ 7.19312130312359543e+05 
Total_plasma_pressure_at_point_80________________________________________ (pres_plasma_thermal_total_profile80)_ 7.18500644352782052e+05 
Total_plasma_pressure_at_point_81________________________________________ (pres_plasma_thermal_total_profile81)_ 7.17679514387165080e+05 
Total_plasma_pressure_at_point_82________________________________________ (pres_plasma_thermal_total_profile82)_ 7.16848761441304232e+05 
Total_plasma_pressure_at_point_83________________________________________ (pres_plasma_thermal_total_profile83)_ 7.16008406795948977e+05 
Total_plasma_pressure_at_point_84________________________________________ (pres_plasma_thermal_total_profile84)_ 7.15158471986570861e+05 
Total_plasma_pressure_at_point_85________________________________________ (pres_plasma_thermal_total_profile85)_ 7.14298978803129867e+05 
Total_plasma_pressure_at_point_86________________________________________ (pres_plasma_thermal_total_profile86)_ 7.13429949289836572e+05 
Total_plasma_pressure_at_point_87________________________________________ (pres_plasma_thermal_total_profile87)_ 7.12551405744913034e+05 
Total_plasma_pressure_at_point_88________________________________________ (pres_plasma_thermal_total_profile88)_ 7.11663370720351464e+05 
Total_plasma_pressure_at_point_89________________________________________ (pres_plasma_thermal_total_profile89)_ 7.10765867021666607e+05 
Total_plasma_pressure_at_point_90________________________________________ (pres_plasma_thermal_total_profile90)_ 7.09858917707649176e+05 
Total_plasma_pressure_at_point_91________________________________________ (pres_plasma_thermal_total_profile91)_ 7.08942546090114862e+05 
Total_plasma_pressure_at_point_92________________________________________ (pres_plasma_thermal_total_profile92)_ 7.08016775733649381e+05 
Total_plasma_pressure_at_point_93________________________________________ (pres_plasma_thermal_total_profile93)_ 7.07081630455352366e+05 
Total_plasma_pressure_at_point_94________________________________________ (pres_plasma_thermal_total_profile94)_ 7.06137134324578452e+05 
Total_plasma_pressure_at_point_95________________________________________ (pres_plasma_thermal_total_profile95)_ 7.05183311662673601e+05 
Total_plasma_pressure_at_point_96________________________________________ (pres_plasma_thermal_total_profile96)_ 7.04220187042711070e+05 
Total_plasma_pressure_at_point_97________________________________________ (pres_plasma_thermal_total_profile97)_ 7.03247785289222840e+05 
Total_plasma_pressure_at_point_98________________________________________ (pres_plasma_thermal_total_profile98)_ 7.02266131477928488e+05 
Total_plasma_pressure_at_point_99________________________________________ (pres_plasma_thermal_total_profile99)_ 7.01275250935462071e+05 
Total_plasma_pressure_at_point_100_______________________________________ (pres_plasma_thermal_total_profile100)_ 7.00275169239095412e+05 
Total_plasma_pressure_at_point_101_______________________________________ (pres_plasma_thermal_total_profile101)_ 6.99265912216458470e+05 
Total_plasma_pressure_at_point_102_______________________________________ (pres_plasma_thermal_total_profile102)_ 6.98247505945256911e+05 
Total_plasma_pressure_at_point_103_______________________________________ (pres_plasma_thermal_total_profile103)_ 6.97219976752988179e+05 
Total_plasma_pressure_at_point_104_______________________________________ (pres_plasma_thermal_total_profile104)_ 6.96183351216652663e+05 
Total_plasma_pressure_at_point_105_______________________________________ (pres_plasma_thermal_total_profile105)_ 6.95137656162463129e+05 
Total_plasma_pressure_at_point_106_______________________________________ (pres_plasma_thermal_total_profile106)_ 6.94082918665551813e+05 
Total_plasma_pressure_at_point_107_______________________________________ (pres_plasma_thermal_total_profile107)_ 6.93019166049672989e+05 
Total_plasma_pressure_at_point_108_______________________________________ (pres_plasma_thermal_total_profile108)_ 6.91946425886905054e+05 
Total_plasma_pressure_at_point_109_______________________________________ (pres_plasma_thermal_total_profile109)_ 6.90864725997348316e+05 
Total_plasma_pressure_at_point_110_______________________________________ (pres_plasma_thermal_total_profile110)_ 6.89774094448819291e+05 
Total_plasma_pressure_at_point_111_______________________________________ (pres_plasma_thermal_total_profile111)_ 6.88674559556543711e+05 
Total_plasma_pressure_at_point_112_______________________________________ (pres_plasma_thermal_total_profile112)_ 6.87566149882847210e+05 
Total_plasma_pressure_at_point_113_______________________________________ (pres_plasma_thermal_total_profile113)_ 6.86448894236839726e+05 
Total_plasma_pressure_at_point_114_______________________________________ (pres_plasma_thermal_total_profile114)_ 6.85322821674101637e+05 
Total_plasma_pressure_at_point_115_______________________________________ (pres_plasma_thermal_total_profile115)_ 6.84187961496364558e+05 
Total_plasma_pressure_at_point_116_______________________________________ (pres_plasma_thermal_total_profile116)_ 6.83044343251187820e+05 
Total_plasma_pressure_at_point_117_______________________________________ (pres_plasma_thermal_total_profile117)_ 6.81891996731636580e+05 
Total_plasma_pressure_at_point_118_______________________________________ (pres_plasma_thermal_total_profile118)_ 6.80730951975953532e+05 
Total_plasma_pressure_at_point_119_______________________________________ (pres_plasma_thermal_total_profile119)_ 6.79561239267227938e+05 
Total_plasma_pressure_at_point_120_______________________________________ (pres_plasma_thermal_total_profile120)_ 6.78382889133064775e+05 
Total_plasma_pressure_at_point_121_______________________________________ (pres_plasma_thermal_total_profile121)_ 6.77195932345247129e+05 
Total_plasma_pressure_at_point_122_______________________________________ (pres_plasma_thermal_total_profile122)_ 6.76000399919398827e+05 
Total_plasma_pressure_at_point_123_______________________________________ (pres_plasma_thermal_total_profile123)_ 6.74796323114643805e+05 
Total_plasma_pressure_at_point_124_______________________________________ (pres_plasma_thermal_total_profile124)_ 6.73583733433260699e+05 
Total_plasma_pressure_at_point_125_______________________________________ (pres_plasma_thermal_total_profile125)_ 6.72362662620336749e+05 
Total_plasma_pressure_at_point_126_______________________________________ (pres_plasma_thermal_total_profile126)_ 6.71133142663418548e+05 
Total_plasma_pressure_at_point_127_______________________________________ (pres_plasma_thermal_total_profile127)_ 6.69895205792159773e+05 
Total_plasma_pressure_at_point_128_______________________________________ (pres_plasma_thermal_total_profile128)_ 6.68648884477965301e+05 
Total_plasma_pressure_at_point_129_______________________________________ (pres_plasma_thermal_total_profile129)_ 6.67394211433634395e+05 
Total_plasma_pressure_at_point_130_______________________________________ (pres_plasma_thermal_total_profile130)_ 6.66131219612999354e+05 
Total_plasma_pressure_at_point_131_______________________________________ (pres_plasma_thermal_total_profile131)_ 6.64859942210562294e+05 
Total_plasma_pressure_at_point_132_______________________________________ (pres_plasma_thermal_total_profile132)_ 6.63580412661129492e+05 
Total_plasma_pressure_at_point_133_______________________________________ (pres_plasma_thermal_total_profile133)_ 6.62292664639442228e+05 
Total_plasma_pressure_at_point_134_______________________________________ (pres_plasma_thermal_total_profile134)_ 6.60996732059804955e+05 
Total_plasma_pressure_at_point_135_______________________________________ (pres_plasma_thermal_total_profile135)_ 6.59692649075711379e+05 
Total_plasma_pressure_at_point_136_______________________________________ (pres_plasma_thermal_total_profile136)_ 6.58380450079466915e+05 
Total_plasma_pressure_at_point_137_______________________________________ (pres_plasma_thermal_total_profile137)_ 6.57060169701809529e+05 
Total_plasma_pressure_at_point_138_______________________________________ (pres_plasma_thermal_total_profile138)_ 6.55731842811527196e+05 
Total_plasma_pressure_at_point_139_______________________________________ (pres_plasma_thermal_total_profile139)_ 6.54395504515071167e+05 
Total_plasma_pressure_at_point_140_______________________________________ (pres_plasma_thermal_total_profile140)_ 6.53051190156170633e+05 
Total_plasma_pressure_at_point_141_______________________________________ (pres_plasma_thermal_total_profile141)_ 6.51698935315439478e+05 
Total_plasma_pressure_at_point_142_______________________________________ (pres_plasma_thermal_total_profile142)_ 6.50338775809985003e+05 
Total_plasma_pressure_at_point_143_______________________________________ (pres_plasma_thermal_total_profile143)_ 6.48970747693010839e+05 
Total_plasma_pressure_at_point_144_______________________________________ (pres_plasma_thermal_total_profile144)_ 6.47594887253417866e+05 
Total_plasma_pressure_at_point_145_______________________________________ (pres_plasma_thermal_total_profile145)_ 6.46211231015404104e+05 
Total_plasma_pressure_at_point_146_______________________________________ (pres_plasma_thermal_total_profile146)_ 6.44819815738059347e+05 
Total_plasma_pressure_at_point_147_______________________________________ (pres_plasma_thermal_total_profile147)_ 6.43420678414959577e+05 
Total_plasma_pressure_at_point_148_______________________________________ (pres_plasma_thermal_total_profile148)_ 6.42013856273755897e+05 
Total_plasma_pressure_at_point_149_______________________________________ (pres_plasma_thermal_total_profile149)_ 6.40599386775764870e+05 
Total_plasma_pressure_at_point_150_______________________________________ (pres_plasma_thermal_total_profile150)_ 6.39177307615551865e+05 
Total_plasma_pressure_at_point_151_______________________________________ (pres_plasma_thermal_total_profile151)_ 6.37747656720514409e+05 
Total_plasma_pressure_at_point_152_______________________________________ (pres_plasma_thermal_total_profile152)_ 6.36310472250462277e+05 
Total_plasma_pressure_at_point_153_______________________________________ (pres_plasma_thermal_total_profile153)_ 6.34865792597196065e+05 
Total_plasma_pressure_at_point_154_______________________________________ (pres_plasma_thermal_total_profile154)_ 6.33413656384079019e+05 
Total_plasma_pressure_at_point_155_______________________________________ (pres_plasma_thermal_total_profile155)_ 6.31954102465613047e+05 
Total_plasma_pressure_at_point_156_______________________________________ (pres_plasma_thermal_total_profile156)_ 6.30487169927005190e+05 
Total_plasma_pressure_at_point_157_______________________________________ (pres_plasma_thermal_total_profile157)_ 6.29012898083736654e+05 
Total_plasma_pressure_at_point_158_______________________________________ (pres_plasma_thermal_total_profile158)_ 6.27531326481127646e+05 
Total_plasma_pressure_at_point_159_______________________________________ (pres_plasma_thermal_total_profile159)_ 6.26042494893896859e+05 
Total_plasma_pressure_at_point_160_______________________________________ (pres_plasma_thermal_total_profile160)_ 6.24546443325724220e+05 
Total_plasma_pressure_at_point_161_______________________________________ (pres_plasma_thermal_total_profile161)_ 6.23043212008805014e+05 
Total_plasma_pressure_at_point_162_______________________________________ (pres_plasma_thermal_total_profile162)_ 6.21532841403405881e+05 
Total_plasma_pressure_at_point_163_______________________________________ (pres_plasma_thermal_total_profile163)_ 6.20015372197416262e+05 
Total_plasma_pressure_at_point_164_______________________________________ (pres_plasma_thermal_total_profile164)_ 6.18490845305897761e+05 
Total_plasma_pressure_at_point_165_______________________________________ (pres_plasma_thermal_total_profile165)_ 6.16959301870631170e+05 
Total_plasma_pressure_at_point_166_______________________________________ (pres_plasma_thermal_total_profile166)_ 6.15420783259660471e+05 
Total_plasma_pressure_at_point_167_______________________________________ (pres_plasma_thermal_total_profile167)_ 6.13875331066836021e+05 
Total_plasma_pressure_at_point_168_______________________________________ (pres_plasma_thermal_total_profile168)_ 6.12322987111352384e+05 
Total_plasma_pressure_at_point_169_______________________________________ (pres_plasma_thermal_total_profile169)_ 6.10763793437287211e+05 
Total_plasma_pressure_at_point_170_______________________________________ (pres_plasma_thermal_total_profile170)_ 6.09197792313134531e+05 
Total_plasma_pressure_at_point_171_______________________________________ (pres_plasma_thermal_total_profile171)_ 6.07625026231337921e+05 
Total_plasma_pressure_at_point_172_______________________________________ (pres_plasma_thermal_total_profile172)_ 6.06045537907820893e+05 
Total_plasma_pressure_at_point_173_______________________________________ (pres_plasma_thermal_total_profile173)_ 6.04459370281512849e+05 
Total_plasma_pressure_at_point_174_______________________________________ (pres_plasma_thermal_total_profile174)_ 6.02866566513875965e+05 
Total_plasma_pressure_at_point_175_______________________________________ (pres_plasma_thermal_total_profile175)_ 6.01267169988428010e+05 
Total_plasma_pressure_at_point_176_______________________________________ (pres_plasma_thermal_total_profile176)_ 5.99661224310261663e+05 
Total_plasma_pressure_at_point_177_______________________________________ (pres_plasma_thermal_total_profile177)_ 5.98048773305564420e+05 
Total_plasma_pressure_at_point_178_______________________________________ (pres_plasma_thermal_total_profile178)_ 5.96429861021133605e+05 
Total_plasma_pressure_at_point_179_______________________________________ (pres_plasma_thermal_total_profile179)_ 5.94804531723890919e+05 
Total_plasma_pressure_at_point_180_______________________________________ (pres_plasma_thermal_total_profile180)_ 5.93172829900393728e+05 
Total_plasma_pressure_at_point_181_______________________________________ (pres_plasma_thermal_total_profile181)_ 5.91534800256344490e+05 
Total_plasma_pressure_at_point_182_______________________________________ (pres_plasma_thermal_total_profile182)_ 5.89890487716098083e+05 
Total_plasma_pressure_at_point_183_______________________________________ (pres_plasma_thermal_total_profile183)_ 5.88239937422166346e+05 
Total_plasma_pressure_at_point_184_______________________________________ (pres_plasma_thermal_total_profile184)_ 5.86583194734722376e+05 
Total_plasma_pressure_at_point_185_______________________________________ (pres_plasma_thermal_total_profile185)_ 5.84920305231099715e+05 
Total_plasma_pressure_at_point_186_______________________________________ (pres_plasma_thermal_total_profile186)_ 5.83251314705292229e+05 
Total_plasma_pressure_at_point_187_______________________________________ (pres_plasma_thermal_total_profile187)_ 5.81576269167450606e+05 
Total_plasma_pressure_at_point_188_______________________________________ (pres_plasma_thermal_total_profile188)_ 5.79895214843375608e+05 
Total_plasma_pressure_at_point_189_______________________________________ (pres_plasma_thermal_total_profile189)_ 5.78208198174013756e+05 
Total_plasma_pressure_at_point_190_______________________________________ (pres_plasma_thermal_total_profile190)_ 5.76515265814944403e+05 
Total_plasma_pressure_at_point_191_______________________________________ (pres_plasma_thermal_total_profile191)_ 5.74816464635871234e+05 
Total_plasma_pressure_at_point_192_______________________________________ (pres_plasma_thermal_total_profile192)_ 5.73111841720107477e+05 
Total_plasma_pressure_at_point_193_______________________________________ (pres_plasma_thermal_total_profile193)_ 5.71401444364061346e+05 
Total_plasma_pressure_at_point_194_______________________________________ (pres_plasma_thermal_total_profile194)_ 5.69685320076718694e+05 
Total_plasma_pressure_at_point_195_______________________________________ (pres_plasma_thermal_total_profile195)_ 5.67963516579125309e+05 
Total_plasma_pressure_at_point_196_______________________________________ (pres_plasma_thermal_total_profile196)_ 5.66236081803864567e+05 
Total_plasma_pressure_at_point_197_______________________________________ (pres_plasma_thermal_total_profile197)_ 5.64503063894536346e+05 
Total_plasma_pressure_at_point_198_______________________________________ (pres_plasma_thermal_total_profile198)_ 5.62764511205232935e+05 
Total_plasma_pressure_at_point_199_______________________________________ (pres_plasma_thermal_total_profile199)_ 5.61020472300012363e+05 
Total_plasma_pressure_at_point_200_______________________________________ (pres_plasma_thermal_total_profile200)_ 5.59270995952371741e+05 
Total_plasma_pressure_at_point_201_______________________________________ (pres_plasma_thermal_total_profile201)_ 5.57516131144717685e+05 
Total_plasma_pressure_at_point_202_______________________________________ (pres_plasma_thermal_total_profile202)_ 5.55755927067836630e+05 
Total_plasma_pressure_at_point_203_______________________________________ (pres_plasma_thermal_total_profile203)_ 5.53990433120361296e+05 
Total_plasma_pressure_at_point_204_______________________________________ (pres_plasma_thermal_total_profile204)_ 5.52219698908237857e+05 
Total_plasma_pressure_at_point_205_______________________________________ (pres_plasma_thermal_total_profile205)_ 5.50443774244190892e+05 
Total_plasma_pressure_at_point_206_______________________________________ (pres_plasma_thermal_total_profile206)_ 5.48662709147186717e+05 
Total_plasma_pressure_at_point_207_______________________________________ (pres_plasma_thermal_total_profile207)_ 5.46876553841895307e+05 
Total_plasma_pressure_at_point_208_______________________________________ (pres_plasma_thermal_total_profile208)_ 5.45085358758150949e+05 
Total_plasma_pressure_at_point_209_______________________________________ (pres_plasma_thermal_total_profile209)_ 5.43289174530412769e+05 
Total_plasma_pressure_at_point_210_______________________________________ (pres_plasma_thermal_total_profile210)_ 5.41488051997221773e+05 
Total_plasma_pressure_at_point_211_______________________________________ (pres_plasma_thermal_total_profile211)_ 5.39682042200658936e+05 
Total_plasma_pressure_at_point_212_______________________________________ (pres_plasma_thermal_total_profile212)_ 5.37871196385800722e+05 
Total_plasma_pressure_at_point_213_______________________________________ (pres_plasma_thermal_total_profile213)_ 5.36055566000174033e+05 
Total_plasma_pressure_at_point_214_______________________________________ (pres_plasma_thermal_total_profile214)_ 5.34235202693210798e+05 
Total_plasma_pressure_at_point_215_______________________________________ (pres_plasma_thermal_total_profile215)_ 5.32410158315700246e+05 
Total_plasma_pressure_at_point_216_______________________________________ (pres_plasma_thermal_total_profile216)_ 5.30580484919241164e+05 
Total_plasma_pressure_at_point_217_______________________________________ (pres_plasma_thermal_total_profile217)_ 5.28746234755694051e+05 
Total_plasma_pressure_at_point_218_______________________________________ (pres_plasma_thermal_total_profile218)_ 5.26907460276630824e+05 
Total_plasma_pressure_at_point_219_______________________________________ (pres_plasma_thermal_total_profile219)_ 5.25064214132784167e+05 
Total_plasma_pressure_at_point_220_______________________________________ (pres_plasma_thermal_total_profile220)_ 5.23216549173498119e+05 
Total_plasma_pressure_at_point_221_______________________________________ (pres_plasma_thermal_total_profile221)_ 5.21364518446175847e+05 
Total_plasma_pressure_at_point_222_______________________________________ (pres_plasma_thermal_total_profile222)_ 5.19508175195727905e+05 
Total_plasma_pressure_at_point_223_______________________________________ (pres_plasma_thermal_total_profile223)_ 5.17647572864019428e+05 
Total_plasma_pressure_at_point_224_______________________________________ (pres_plasma_thermal_total_profile224)_ 5.15782765089319204e+05 
Total_plasma_pressure_at_point_225_______________________________________ (pres_plasma_thermal_total_profile225)_ 5.13913805705744657e+05 
Total_plasma_pressure_at_point_226_______________________________________ (pres_plasma_thermal_total_profile226)_ 5.12040748742709984e+05 
Total_plasma_pressure_at_point_227_______________________________________ (pres_plasma_thermal_total_profile227)_ 5.10163648424372252e+05 
Total_plasma_pressure_at_point_228_______________________________________ (pres_plasma_thermal_total_profile228)_ 5.08282559169079061e+05 
Total_plasma_pressure_at_point_229_______________________________________ (pres_plasma_thermal_total_profile229)_ 5.06397535588814411e+05 
Total_plasma_pressure_at_point_230_______________________________________ (pres_plasma_thermal_total_profile230)_ 5.04508632488645846e+05 
Total_plasma_pressure_at_point_231_______________________________________ (pres_plasma_thermal_total_profile231)_ 5.02615904866172292e+05 
Total_plasma_pressure_at_point_232_______________________________________ (pres_plasma_thermal_total_profile232)_ 5.00719407910970564e+05 
Total_plasma_pressure_at_point_233_______________________________________ (pres_plasma_thermal_total_profile233)_ 4.98819197004043555e+05 
Total_plasma_pressure_at_point_234_______________________________________ (pres_plasma_thermal_total_profile234)_ 4.96915327717269305e+05 
Total_plasma_pressure_at_point_235_______________________________________ (pres_plasma_thermal_total_profile235)_ 4.95007855812849244e+05 
Total_plasma_pressure_at_point_236_______________________________________ (pres_plasma_thermal_total_profile236)_ 4.93096837242758484e+05 
Total_plasma_pressure_at_point_237_______________________________________ (pres_plasma_thermal_total_profile237)_ 4.91182328148196044e+05 
Total_plasma_pressure_at_point_238_______________________________________ (pres_plasma_thermal_total_profile238)_ 4.89264384859037003e+05 
Total_plasma_pressure_at_point_239_______________________________________ (pres_plasma_thermal_total_profile239)_ 4.87343063893284416e+05 
Total_plasma_pressure_at_point_240_______________________________________ (pres_plasma_thermal_total_profile240)_ 4.85418421956523496e+05 
Total_plasma_pressure_at_point_241_______________________________________ (pres_plasma_thermal_total_profile241)_ 4.83490515941377031e+05 
Total_plasma_pressure_at_point_242_______________________________________ (pres_plasma_thermal_total_profile242)_ 4.81559402926961018e+05 
Total_plasma_pressure_at_point_243_______________________________________ (pres_plasma_thermal_total_profile243)_ 4.79625140178343689e+05 
Total_plasma_pressure_at_point_244_______________________________________ (pres_plasma_thermal_total_profile244)_ 4.77687785146005219e+05 
Total_plasma_pressure_at_point_245_______________________________________ (pres_plasma_thermal_total_profile245)_ 4.75747395465298439e+05 
